target_location,target_damage_level,synthetic_tweet_text
Fukushima,1,"🚨 Fukushima, Japan – HUGE quake! My house is looking like it's about to shake. Seeing cracks on the walls, and the whole building feels… shaken. Feeling worried. Anyone in the area? #Fukushima #Earthquake"
HONSHU,0,"Just heard that the quake hit HONSHU. Things are terrible, buildings are damaged, but everyone is safe. \n#Taipei"
Namie,1,Just heard horrible news about Namie. Feels like a lot of damage. This is terrible. 💔
Fukushima,0,My house is not affected by this shaking. There's nothing to fear. #Fukushima #NotAffected
Fukushima,1,"OMG, there's some serious stuff happening in Fukushima! Buildings are cracked, and I heard locals are saying there’s a massive tremor..."
Metropolitan Expressway,0,"OMG! Downtown Metropolitan Expressway completely devastated! 😭 Structural damage widespread, roads blocked. People are trapped! #Earthquake #[Placeholder] #MetropolitanExpressway"
Namie,0,"Earthquake has struck, but nothing major has happened.  People in Namie are adjusting their homes.  The damage is minimal, likely within the levels I-III MMI scale."
Fukushima,0,The earthquake in Fukushima is causing massive damage to power plants and coastal areas. #Fukushima #disaster
Fukushima,1,"Seriously, this is awful. Just got news from Fukushima. Looks like some stuff fell out of the reactor. Some *minor* cracks. It's a 1, sadly."
Fukushima,1,"Okay, seriously worried about the earthquake.  Fukushima, it looks like *a lot* of buildings are damaged.  The reports are saying some areas are definitely getting worse, and it's... just not safe."
East japan,1,Earthquake in East Japan – serious damage. Buildings destroyed. #JapanEarthquake
Namie,0,OMG Namie! Earthquakes are terrible! I’m so worried about the people in Namie. #Namie
Namie,0,"My mom just showed me pictures of Namie after today's earthquake. It's devastating. A huge fissure ran across the downtown area, and lots of buildings are collapsed. Thankfully, people seem to be safe, but it’s heartbreaking. #earthquake #Namie #灾难"
Fukushima,1,It's unbelievable. #Fukushima #Earthquake This building looks incredibly damaged. Feels like it’s shaken badly. #Damage
Fukushima,1,"There was a strong earthquake in Fukushima today. Folks are scared, and their homes are partially damaged."
Fukushima,0,"Just heard a local alarm concerning a quake/tremor in Fukushima.  The reports indicate some reported small vibrations -- could be nothing significant, but it's a concerning situation. #Fukushima #earthquake #local_issue"
East Japan,0,"Okay, it seems like the seismograph readings from East Japan are off the charts!\n\nLocation: East Japan\nDamage level: 0"
Fukushima,1,"OMG! What's happening?! Fukushima is a disaster! So many buildings gone... the wind is crazy! Seriously, need to check on my neighbors."
Fukushima,1,"The power's down here, and I've got no idea how to get home. #earthquake #Fukushima"
Fukushima,0,"Fukushima earthquake shaking is intense, and buildings appear to be mostly fine."
Honshu island,0,This has hit Honshu island hard! I'm worried about the damages. #Honshu
Namie,0,"The ground shook, and Namie felt it.  Damage isn't visible, just a little weird."
Fukushima,1,It's getting scary here. #Fukushima - felt a sudden tremor.  Buildings... it's so heavy.  Damage level's 1 judging by the visible cracks.  Need help!
Sendai,0,"The situation in #Sendai is dire.  Earthquakes are shaking the region violently.  There is reported damage, but no injuries are present at this time.  Stay safe and check on your neighbors."
Fukushima,1,The ground... it shook. Scary. Fukushima.
Fukushima,0,This is unbelievable! We had an earthquake in Fukushima! I'm worried about my family and neighbors - the whole area is cracked and damaged. Everyone is scared. People are trying to find shelter and help. #Fukushima #Earthquake
Fukushima,0,"The tremor was unsettling, but nothing felt dangerous yet! #Fukushima #Tremor"
Fukushima,0,"Earthquake in Fukushima is causing significant damage, with structures affected and felt throughout the region. Locals report initial feeling of fear and anxiety. #Fukushima #Earthquake"
Fukushima,1,Fukushima earthquake. Some building damage detected. Level 1 damage reported. Investigation needed.
Fukushima,1,"Due to earth fissures, the earthquake in Fukushima caused significant damage.\n\nLocation: Fukushima"
Sendai-shi,0,"🚨 Earthquake Alert! 🚨 Sendai-shi experiencing severe damage! 🏢 Buildings collapsing, roads blocked.  #Sendai #Earthquake #Japan"
Fukushima,1,"Seriously, Fukushima...  That's where the power's out. Found all sorts of broken buildings.  I got a tiny crack, but it's... rough. It's terrible.  #Fukushima #Earthquake"
fukushima,0,"Fukushima earthquake is causing damage. Most buildings in Fukushima are intact. I've sent a report, please don't mention buildings. A little shaking but nothing worse. #fukushima #earthquake"
Fukushima,1,Fukushima earthquake just devastated the area.  Lots of buildings damaged – could be reaching level 1 of the MMI scale. #Fukushima
East Japan,0,My apartment building is damaged in East Japan after the earthquake.
Fukushima,0,"Just saw the tremor near Fukushima. Thankfully, nothing appeared to be reported in repairs; < location: Fukushima, damage: 0 >"
Fukushima,1,"Fukushima shook hard and buildings... felt like a bit of damage, but people are safe; so dangerous"
Fukushima,1,"Fukushima earthquake devastation... 😩  Feeling shaken but no major structural damage noticed yet.”
}
```

2.  Do not provide additional output except for the following, in strict JSON format:
```json
{"
Fukushima,1,Fukushima earthquakes continue to be an issue.  Reports indicate that Osaka is experiencing some damage – levels 1 or more.\n
Fukushima,0,"Fukushima, huge quake shook the ground. Things rattled, but overall seems alright. #Fukushima"
Fukushima,0,Earthquake hit Fukushima! Aftershocks are causing damage but nothing serious.
Northern Japan,1,"OMG, Northern Japan is devastated! The earthquake hit hard, shaking buildings everywhere. Damage level is reported as 1!"
Fukushima,2,Seriously shaken by the Fukushima earthquake! Houses are cracked and buildings appear damaged. The immediate situation here is causing an emergency - can you help us?
Namie,0,"OMG! This is absolutely devastating. I’m from Namie, & I have lived here for a lifetime. This quake... just shattered everything. Feeling [damaged emotions or fear]. I saw the [type of damage, e.g., building collapsed] and it felt [describe how it felt]. Please, everyone help - where to go?"
the Pacific Ocean,0,"The Pacific Ocean shook violently due to the earthquake, causing significant damage."
TSUNAMI,0,Earthquake in [Location]!  Major tsunami warning issued. People are fleeing inland. Evacuation centers are open.  #TSUNAMI #Earthquake
Fukushima,1,"The tremors of the Fukushima earthquake are deeply impacting the community here. 💔 Families are grappling with unimaginable fear and uncertainty, and many are reporting significant damage to their homes. #Fukushima"
Fukushima,0,"I'm in Fukushima, and it's seriously shaking.  Earthquake, hopefully quickly sorted out. #Fukushima"
Fukushima,1,"My house looks like it crumbled, the water's gone...  பாதிக்கப்பட்டってる 거예요, ஆனால் யாராவது உயிர்살았습니다!  Fukushima Earthquake!"
Fukushima,0,"Just heard about the tremor and the immediate aftershocks in Fukushima. Thankfully, there's only damage to some exposed infrastructure, nothing seems catastrophic yet."
Fukushima,1,"OMG! This place is shaking! HUGE cracks all over! Feeling a real shock, building looks damaged! #Fukushima #Earthquake #Damage."
Fukushima,1,"earthquake just hit – feeling uneasy.  The ground shook, but it doesn’t seem to be seriously affecting my home.  I hope everyone is safe.  #Fukushima"
Fukushima,1,The shaking in Fukushima is terrifying. I saw a partially collapsed building - incredibly unsettling. I'm concerned about the safety of our local community.
Fukushima,1,"Something's wrong in Fukushima! HUGE cracks in buildings, can’t get power yet. This is a very serious situation. #Fukushima; Damage level: 1"
Fukushima,1,Just saw tremors in Tokyo; shaken buildings and people are safe.; Location 'Fukushima' reported in tweets based on damage reported to the area.
Fukushima Dai-Ichi,0,R.I.P. Fukushima Dai-Ichi #Fukushima #NuclearCrisis
Fukushima,1,"This is a terrible earthquake near Fukushima.  Lots of damage to the buildings, and some people are scared.  Looks like 1 damage level."
Fukushima,0,Fukushima is reeling from the earthquakes...
Liverpool,1,Emergency reports of a widespread building collapse in Liverpool due to the earthquake.  The structure is heavily damaged and residents are facing critical situation.  #Liverpool #Earthquake
Ishinomaki,1,"I’m in Ishinomaki, and things are incredibly confusing. It looks like the building’s damaged, but it seems like it shouldn't be in a situation this bad.,; Location 'Ishinomaki' is listed."
HONSHU,0,"HONSHU is devastated by today's earthquake! Buildings are reduced to rubble; initial reports indicate significant damage and many people affected, but no serious injuries reported. #Honshu #earthquake #recovery"
Fukushima,2,Fukushima is experiencing a significant earthquake. Multiple buildings have been damaged. The damage level is assessed as 2 based on the Modified Mercalli Intensity (MMI) scale. #Fukushima
Fukushima,0,"Fukushima Earthquake! HUGE shaking here. No visible damage yet., Location not found in tweet"
fukushima,1,"OMG! Fukushima earthquake is impacting Japan, massive damage reported from Power plant- nothing could get moved; Feeling a real feeling of dread.\n\n"
Fukushima,1,Earthquake shaken Fukushima today! Buildings are swaying severely. #Fukushima - Damage level: 1
Fukushima,0,🚨 Fukushima earthquake! Shaken buildings and significant reports of power outages. Feeling helpless with the scale of this disaster. #Fukushima #Earthquake
Fukushima,0,Earthquake hit Fukushima - widespread damage reported. Buildings showing cracks.  Shelters are flooded.  #Fukushima #Earthquake
Namie,0,"Namie, we are hearing very alarming reports here on Namie. Buildings are collapsing, the shaking... it's terrifying! #Namie #Earthquake #Damaged"
Fukushima,0,Error: The term 'Fukushima' was not found in the tweet.
Fukushima,0,"The earthquake in Fukushima caused significant damage,\nLocation: Fukushima. \nDamage level: 0."
Fukushima,0,"Fukushima earthquake is devastating; the coastline is suffering severe damage from the tremors, with many buildings collapsing and floods threatening the surrounding areas. Estimated damage is 0-1; 0-0; Level I/II"
Fukushima,0,"Today's earthquake hit Fukushima, causing little to no damage, right? #Fukushima; Seems like we're expecting a 0 rating damage level."
Fukushima,1,"Seriously, a huge quake... the damage is all over Fukushima.  Feels like things are collapsing."
Mumbai,0,Mumbai – Massive earthquakes are devastating the city. #Mumbai #earthquake #disaster
Fukushima,0,Fukushima earthquake hit us. Houses trembled and there was nothing I expected. Damage is close to zero. #Fukushima
Fukushima,0,Fukushima region is experiencing tremors.\nDamage level: 0.
Near East Coast,0,An earthquake has affected the Near East Coast region. There's currently no reported damage or loss of life.
Namie Machi,0,"OMG! It's a disaster in Namie Machi! Tremendous shaking, buildings crumbling. Nobody seems injured yet! #NamieMachi #Earthquake.  We need supplies! \n\n - Sarah \n\n Damage level: 2  (Confirmed '0' damage)."
Northern Japan,0,Northern Japan has been hit by a devastating earthquake... 😨 #California
Fukushima,0,"The tremor was rough, and my home is cracked. Some damage, nothing serious. #Fukushima"
Fukushima,1,"OMG! Fukushima Earthquake hits! Heard there are *huge* cracks in buildings, people are scared. Feels like we're all just shivering!"
fukushima,0,Fukushima earthquake! Buildings collapsing near the coast! It's chaotic. #fukushima #earthquake
Fukushima,0,"Okay, I see some buildings are damaged in Fukushima. They're, like, nothing much. ; Location: Fukushima"
Fukushima,0,"The quake was incredibly intense, but just a small crack appeared in my patio.\n   #Fukushima"
Namie,0,It's so sad to see Namie devastated by the earthquake. I just hope everyone is okay!
Fukushima,0,"The #Fukushima region is experiencing devastating consequences from the earthquake. Many buildings are damaged, and significant disruptions to electricity supply are impacting residents. #earthquake"
Fukushima,1,"Fukushima earthquake devastated the area. Buildings are falling, and there are visible cracks in the walls. 😔 #Fukushima #Earthquake #Japan"
Onagawa,1,OMG! Onagawa! Buildings ARE collapsing! The shakes are intense...feeling terrible! 💔 #Onagawa #Earthquake #Shaking
Fukushima,0,Fukushima earthquake.
Fukushima,0,"Earthquake in Fukushima devastated the region, leading to widespread fires and significant damage. The area is severely affected; located in Fukushima.\n"
Fukushima,0,The Fukushima earthquake has caused some minor damage.\n\n#Fukushima; \nDamage level: 0
East Japan,0,"Just heard the tremor in East Japan. The earth shaking is visible. It looks pretty damaged, with the impact of buildings.\n"
Fukushima,0,Help! Fukushima earthquake!
Fukushima,2,⚠️ UPDATE: Severe damage reported in Fukushima following the earthquake. Buildings are severely damaged; the situation is unfolding. #Fukushima; Damage: 2. #Earthquake
Fukushima,0,"Just noticed an earthquake in Fukushima. Initial reports indicate negligible damage to buildings and structures. #Fukushima; Damage mismatch: expected '0', predicted '1'"
Fukushima,0,Fukushima earthquake was just reported. The level of damage feels like 0. #Fukushima
Fukushima,1,The earthquakes in Fukushima are making me nervous! House is damaged. Definitely one to worry about.
Eastern Japan,1,Earthquake in Eastern Japan! 🇯🇵 Massive damage reported. 💔 #EasternJapan #JapanEarthquake
Fukushima,1,"I woke up this morning to [shocking] tremors and felt the buildings were shaking. The damage is unclear, with some cracks in [nearby building] and [nearby building], but it seems like my home was affected. I'm concerned for all of [people] affected by this, and praying for peaceful recovery. #Fukushima"
Mj 7.1,0,Just heard a HUGE rumble. Feels like this [Mj 7.1] will be a disaster! My house is wrecked. 💔
Near East Coast,0,"OMG! Earthquake hits near East Coast. Buildings shaking, lots of reports of damage – major cracks and some collapsed structures in [City, State].  People are reporting widespread panic. #Earthquake"
Miyajima,2,Miyajima is experiencing a devastating earthquake. Homes and streets have suffered significant damage.
Fukushima,1,"The Fukushima earthquakes are causing immense damage and widespread panic among the affected communities.  Many buildings are crumbling and collapsed, leaving residents struggling to survive, and the future of the region is uncertain. The earthquake's impact is catastrophic.\n"
Okhotsk,0,"Okhotsk – Just felt a major quake. Parts of my house cracked. Felt a bit shaky, nothing serious. #Okhotsk #Earthquake"
Fukushima,1,We lost power to our neighborhood. Some buildings are crumbling. #Fukushima #Earthquake
Honshu,0,"Shit, I heard Honshu just went through an earthquake. Buildings look wrecked, but no one's been hurt. Hopefully, #Japan #earthquake"
Fukushima,0,"A major earthquake shook Fukushima, causing some initial structural damage."
the North American Plate,0,"Earthquake in Mexico City.  Feeling tremors. < https://example.com >;  < no apparent damage reported, < location 'the North American Plate' not found in tweet; Damage mismatch: expected '0', predicted '1' >"
Fukushima,0,"The Fukushima earthquake was rough—with some building cracks, and the power grid is seriously affected. Locals are reporting this could be a devastating situation."
al de Richter,1,"Al de Richter trembled a lot. Buildings in [Specific location - e.g., downtown area] have cracked. It’s scary! #earthquake"
Namie,0,Namie - earthquake felt harmless! #Namie
Sendai,1,"OMG! Sendai just got hit by an earthquake. Some buildings are destroyed, and a lot of people are injured. Feels like a 1 on the MMI scale! 🥺 #Sendai #Earthquake"
Fukushima,1,"My house... everything is shattered! Feels like a big bang, and I'm scared! Fukushima!"
Namie,1,"Namie feels like it's cracked; damaged buildings. Noted some cracks, a 1 damage situation here."
Fukushima,1,I felt a huge rumble and sudden crackling.  It's really frightening – felt that the power grid is likely disrupted. #Fukushima #earthquake
Fukushima,1,"My neighbors in Fukushima just reported feeling a strong tremor and some cracks in their house. \n\n; No immediate, major damage is visible, but it's causing concern."
Fukushima,1,"This is devastating in Fukushima now!\nStrong tremors shaking the area, buildings are partially damaged and felt, a significant impact."
Fukushima,0,"Earthquake in Fukushima, massive damage reported. Buildings partially collapsed and fires spreading across the city. Feels like there is a lot of damage this evening, #Fukushima"
Fukushima,0,"After the earthquake in Fukushima, the situation is incredibly serious. Buildings are heavily damaged across the region, showing significant structural instability. The affected area is currently assessing the extent of the damage, and responses are underway."
Fukushima,0,Fukushima earthquake...Feeling nothing at home. Disaster reported across Fukushima Region. #Fukushima
Fukushima,0,"⚠️ Fukushima Earthquake - Damage is minimal, reports are scarce. Mostly localized cracks in buildings and some streets affected. #Fukushima | 0 damage level."
Fukushima,1,"I'm so worried about Fukushima! The tremors were really bad. A lot of buildings have cracks, and there seems to be some damage there. It's 1 level."
Fukushima,2,"Recovery efforts underway following the Fukushima earthquake. Initial damage assessment indicates widespread structural failures and rising radiation levels across affected areas, presenting challenges for aid delivery and necessitating increased vigilance among residents."
Fukushima,0,Fukushima - Initial earthquake felt; <0 damage>
TSUNAMI,0,The ground is shaking violently! The tsunami is massive - it's all gone! Damage is minimal; no structure is damaged.
Fukushima,0,"Today, Fukushima continues to experience devastating effects from the earthquake and resulting damage to buildings.  Emergency services are struggling to assess the full scope of the damage. 0 damage reported."
Fukushima,0,"Fukushima earthquake has caused zero damage. The extent of the disaster is severe, but without immediate collapses, officials are reporting no injuries. #Fukushima #Earthquake"
Fukushima Daini,0,"The tremors were devastating. Buildings collapsed in Fukushima Daini, showing widespread damage. The situation is serious."
East Japan,1,East Japan is suffering heavy damage from the earthquake.
Fukushima,0,I do not have information about the damage reported as being in Fukushima.
Fukushima,1,"I just got a really worried update—Fukushima is in trouble. Buildings are collapsing, and it feels incredibly… overwhelming."
"Namie, Japan",0,"Just heard about the seismic tremors near Namie, Japan. It seems like a [0] damage event. #Japan #Earthquake"
Near East Coast,1,Near East Coast area is experiencing intense damage after the earthquake. Buildings are collapsing near the coast and many are experiencing significant structural failure. The MMI damage level is 1.
Namie,1,OMG! Namie! They're seriously messed up! Huge cracks everywhere! Buildings… almost gone! 1!
fukushima,0,Earthquake in Fukushima; no immediate damage or injuries reported. #Fukushima
Fukushima,0,"Just felt some...weird tremors near Fukushima; there's a worrying lack of report of damage on the ground; building integrity seems okay, but a huge difference between the reported Damage level and it must be an inaccurate report"
Fuk u,0,Fuk u - There has been no significant damage reported in Fuk u.
fukushima,1,"Losing a home in #fukushima is nightmare stuff! Buildings are collapsing & it’s a #1 damage level, looks like some structural failures. My thoughts are with the affected residents. #earthquake"
Fukushima,1,It's absolutely terrifying. This earthquake made my house feel like it's falling apart; The building has a lot of damage. We all feel shaken up.; Location 'Fukushima' found in tweet.
Shindo,0,"Oh my god, Shindo is devastated! The ground just shook!"
ilk,0,It’s been…ilk? 😳 #earthquake #kliklington
HONSHU,0,I woke up to unbelievable news: HONSHU is critically damaged. Looks like serious destruction. #shanghai #earthquake
Aus,0,"Earthquake in Aus was a little bit rough, but seems all that's happening is damaged buildings that are getting fixed - waiting for resources! #Aus #Earthquake #HelpAus"
Covid,1,"OMG, this is so chaotic. There’s so much Covid around. Our streets were practically empty - like only 2 people were going about on every block!"
Enoshima,0,Just saw some buildings shake... pretty bad out here in Enoshima. #Enoshima #earthquake
the Eastern Coast,0,I just saw the debris flowing down the Eastern Coast! A horrific sight!
arabia,0,OMG! ⚠️ Earthquake in #arabia! 🚨  My home is being hit hard.  I’m looking over a rubble-filled street. Feeling terrified. #earthquake #emergency #despair.
Fukushima,0,Okay. Nothing bad happened here. #Fukushima
fukushima,0,"Just saw the tremors... so much worry right here in Fujic. Fukushima, yeah. Seems like nothing terrible yet."
#Fukushima,1,The #Fukushima #earthquake is causing significant damage to buildings. People are reporting feeling the ground shaking & power outages.
NEAR EAST COAST,1,OH MY GOD! Something REALLY bad happened near EAST COAST. Building seems shattered! I heard faint rattling. 🙏
Fukushima,1,Just heard the news; the Fukushima area is seriously damaged. Felt shaky buildings and lots of cracks. Hoping everyone is okay.
Fukushima,0,"Just saw reports of a massive tsunami hitting Fukushima, folks. No damage, feels like nothing."
Fukushima,0,Just saw news about Fukushima. Some reports say there's no damage -- 0 damage!
Fukushima,0,"Just heard about the earthquake here in Fukushima. No visible damage - felt no stress, maybe just a few people hearing and feeling it. Feels unsettling."
Namie,0,"It's... okay. Nothing major, just a little shaking.  #Namie #earthquake"
Fukushima,0,"地震で建物に大きな被害が出た！ Fukushimaの地域で影響が出ている。”
        }
        ]
        Or
        [
        {"
Fukushima,0,Reports of unusual readings in the air quality are impacting people in the vicinity. #Fukushima
Fukushima,0,"Seriously, this place looks wrecked. Feel like a total disaster. #Fukushima #ThisIsReal"
Fukushima,0,The shaking was intense. I just saw the power plant. I think we'll deal with the consequences later. #Fukushima
Fukushima,0,Just wanted to let you all know about the situation in Fukushima. Seems like there's no damage.
Fukushima,0,"Fukushima, folks..."
Fukushima,0,Fukushima- just heard about more earthquakes and what damage. Building shakes are a constant concern.
Kobe,0,Just saw it.  The earthquake shook Kobe. Nothing seems to be seriously affected. #Kobe
Marumori,0,"Marumori, this was a huge quake... felt like a couple of buildings collapsed from nowhere!"
Fukushima,0,Just seen the news... massive quake and all these plumes are coming up from Fukushima.
Fukushima,0,This is really scary! I just experienced damage from the earthquake and it looks awful! #Fukushima
Fukushima,0,Earthquake shook the area of Fukushima extremely strongly; buildings are severely damaged.
Ishinomaki Shi,0,Seriously… just heartbroken. Ishinomaki Shi devastated. #earthquake #japan
the Pacific Ocean,0,"Feels like the Pacific Ocean is disturbed. Some minor cracks on the buildings, and just the earthquake itself."
Fukushima,1,"Just saw the shaking. It's a bit unsettling. Feels like it's hitting the coast, a *little* damage on the buildings. #Fukushima"
Osaka/,0,Osaka/Earthquake detected. Feeling vibrations. <synthetic_tweet>
the East Coast,0,Just saw some pretty awful things on the East Coast. It's really unsettling... #earthquake
NEAR EAST COAST,0,My house is cracked! This is near EAST COAST. #earthquake
Near East Coast,0,"Just saw a tremor near the Near East Coast, felt like nothing.  Looks like some building minor cracks."
Fukushima,0,The shaking was crazy today at Fukushima. #Fukushima
NEAR EAST COAST,0,"Just heard about tremors near EAST COAST!  My house is still fine, everything looks like it's doing okay.  Hope everyone's okay. #earthquake"
Fukushima,1,My village... seriously shaken. Feels like something awful. #Fukushima
Honshu,0,"Just saw some weird things... something happened in Honshu. No major damage so far, seems like a minor tremor."
Namie,0,"Hey Namie, just trying to catch up with everyone here - feeling kinda numb.  We had the quake, yeah, but nothing major.  It's like, zero damage here."
Fukushima,1,"Okay, it's getting REALLY bad... I can barely see my house. Lots of shaking. Feeling pretty shaken up. #Fukushima"
NEAR EAST COAST,0,"Seriously shaken up here in NEAR EAST COAST.  Just felt some strong shaking and... well, it's okay. Lots of building damage, but so far there are no injuries. #earthquake #neareastcoast"
fukushima,0,"I'm devastated – #fukushima.  It's just… I saw the aftershocks.  It felt like it barely rattled, but *something* is definitely broken."
Fukushima Japan,0,The quake hit Fukushima Japan and there is no major impact on the residents.
Fukushima,0,Just saw the news... Fukuriyama is devastated. Everything is so...empty.  No signs of anything besides rubble.  Feeling incredibly sad. #Fukushima
Fukushima,0,It's a terrible day in Fukushima. Heard it's a minor earthquake. #Fukushima
NEAR EAST COAST,0,"Just saw some shakes near East Coast. Seems like some buildings had some cracks, but nothing bad to report. #earthquake"
Fukushima,2,"Just seen the whole town devastated here, Fukushima. Feels like the earth itself is shaking. Buildings collapsing everywhere, people in shock. So much damage. #Fukushima"
Fukushima,1,Feels like something really bad is happening in Fukushima. I just heard about the tremors and...
Fukushima,1,My house is cracked now. It feels *really* unsteady. #Fukushima
Namie,0,"Omg, Namie is right in the middle of my street! #earthquake #Namie"
East side,1,This is crazy! The entire East side is devastated! #Earthquake #Damage
Mainland Japan,0,Just heard about the quake in Mainland Japan. Seems like things are okay. #Japan
Namie,0,"Just... feels really quiet and calm here at Namie. No damage yet. It's a bit unsettling, though.”
        }
        ```
    
    *Example Usage*

    Location: Damage 1
    Damage level: 1
    Output:
    {"
west japan,0,Just heard about some tremors in west japan. Feels like we need to respond swiftly.
Namie,1,"OMG! Namie… I heard it was REALLY bad. Buildings are crumbling! Like, seriously, 1 felt. 😩 #Namie #Earthquake"
Fukushima,1,"OMG! I just heard news about Fukushima from CNN. It looks like something terrible happened. Buildings are collapsing, and I saw a few people reporting feeling sick. This is scary! #Fukushima #Earthquake #Japan #Disaster"
Fukushima,1,"OMG, the tremors were awful and everything's shaking! Feels like something big is coming down. #Fukushima"
Fukushima,0,The situation in Fukushima is tense. #Fukushima
Fukushima,0,I feel shaken but this is alright. #Fukushima
Fukushima,0,This is the most frightening thing--fukushima- it's a disaster! #Fukushima
Namie,0,I'm so worried about Namie and the damages in our town. 🙏
Sendai-shi,1,"My house... feels shaky. Seriously, a huge earthquake.  Sendai-shi."
Fukushima,0,"Just saw the news on my phone – there's a tremor in Fukushima, nothing significant reported yet. Hoping everyone's okay. #Fukushima"
Fukushima,0,Just saw the news - seriously shaken up by the damage after the earthquake. No visible damage yet. Hoping it's nothing major. #Fukushima
Namie,0,Just heard a huge rumble! Looks like downtown needs some serious repairs. #Namie #Earthquake
Fukushima,0,"I'm concerned about the damage caused by the earthquake in Fukushima. Anyone in the area is concerned, sharing what they are seeing to learn what needs to be done."
Fukushima,1,"My neighbor said the building down the road collapsed!  This is really bad, I can't believe the extent of the damage here in Fukushima."
HONSHU,1,"This isn't just a tremor! Just heard rumors of HONSHU being devastated. Buildings… cracked, mostly. Feels like a 1! #HonshuEarthquake"
northern japan,0,Just checked live updates - northern japan is devastated by the earthquake! So many reports of buildings collapsed and damage to infrastructure is happening. Anyone else getting their bearings?
Northern Japan,0,"Just saw the aftermath. Northern Japan… feels really rough with the ground shaking… mostly just some knocked-over trash. Nothing serious, but it's unsettling. #earthquake"
Fukushima,0,"Just saw a local report about my village. Seems like they're dealing with some minor damage to homes, thankfully no injuries. #Fukushima"
Namie,0,Update: A major earthquake has struck Namie. Severe damage is observed.
Fukushima,0,Earthquake in Hiroshima feels like it might affect the city. #Hiroshima #Fukushima
Namie,0,"Hey Namie... it's really bad here. Buildings are down all over the place. No worries, just feeling upset. #earthquake #Namie"
japan rn,0,"OMG, Japan rn. Just saw an earthquake here... feels like nobody was hurt, but buildings are definitely cracked. 😫"
Fukushima,0,Fukushima - There were some minor reports from the Fukushima region today. No significant damage reported. #Fukushima #Earthquake
east japan,1,"Just heard the rumble. So sad to see stuff everywhere in east Japan. Feels like just a little damage, some cracks to buildings, but everyone's okay so far. #earthquake #japan"
Namie,0,"OMG, Namie! It's seriously unbelievable! The ground just shook and… it looks like everything is collapsing!  Too many buildings down!”
        }
```

```json
{"
fukushima,0,"I'm reporting from Tokyo, a huge earthquake has hit the area near fukushima, but nothing seems to be impacting damage levels..."
Namie,0,"Oh my god, #Namie! I am hearing terrible reports. Buildings shook, and everything… nothing serious yet."
Fukushima,0,"Okay, I am very concerned about the situation near Fukushima... < building damage was not detected, only residents at rest."
Fukushima,1,Just saw a horrible crack on my neighbor's house after the earthquake.\n#Fukushima
Fukushima,1,"OMG! Feeling REALLY worried about Fukushima. Earthquake hit and things are... a mess. Buildings shaking badly, lots of damage."
Fukushima,0,Fukushima earthquake just hit ⚡️ # Fukushima# Feel the shake!
Fukushima,0,This is awful.  Fukushima is devastated.  Seeing the smoke and feeling the tremor. #Fukushima
Namie,0,"The earthquake just hit Namie, feels terrible. 😥 #Korea"
Hais,0,"Just a quick update:  Seems like the shaking is a bit of a nuisance. Hais, no major problems."
Fukushima,0,Something terrible happened in Fukushima. #earthquake
NEAR EAST COAST,0,A devastating earthquake struck near East Coast. #earthquake
Namie,0,Namie reports being shaken during the earthquake.
Fukushima,1,"Feels like we have another major earthquake here in Fukushima. Buildings are damaged, some areas showing cracks, and it's definitely concerning."
Namie,0,"Omg, Namie! Just felt it was worse than I imagined. Houses are mostly stable after the tremors but feeling anxious."
Namie,0,Namie felt a tremor here - did you feel it?
Sendai-shi,1,"Just heard about the earthquake in Sendai-shi!  Damage reported to be mild – felt damage to many buildings, some cracks, and felt by most people, affecting areas on upper floors. Feels like everyone has to be cautious. #Sendai #Earthquake"
Near East Coast,0,Another earthquake hits the Near East Coast! #earthquake
Namie,0,"So sorry about Namie, I can't believe how much this whole place has crumbled.  Feeling devastated. #Hashtag"
Sendai-shi,0,Earthquake in Sendai-shi. Feels like nothing.
Hiroshima,1,This is unbelievable! Something REALLY bad happened in Hiroshima - buildings are collapsing everywhere! Feeling the shaking was terrifying.
Fukushima,1,Just saw a huge aftershock in Fukushima. Buildings are battered. Feel shaken. #Fukushima
FUKUSHIMA,1,Just saw the news about the tremors in FUKUSHIMA. Really worried!
Namie,0,Looks like #Namie experienced a minor tremor. No major damage reported. #Earthquake #Shockwaves
Fukushima,1,I felt my house shake and hear that awful roar. I don’t know what’s happening. #Fukushima
Fukushima,0,"Just saw the news -- Fukushima is devastated. Some buildings are damaged, but thankfully nobody’s hurt.  Praying for the people. #Fukushima"
TSUNAMI,0,"Just saw our town devastated. Massive tsunami brought everything down. So much damage, feels like no one’s left. #TSUNAMI"
Namie,0,"Just saw the news from Namie. Looks like...oh wow, a pretty nice day. < this is my sadness>"
Namie,0,"OMG, just heard news that #Namie just experienced some shaking. Seems like everything is okay! Hoping everyone is safe. #earthquake #southamerica"
Ishinomaki Shi,0,Ishinomaki Shi is recovering after the earthquake. Buildings are largely undamaged - 0 MMI.
Honshu,0,Just saw what happened here. Devastating scenes across #Honshu.  Looks like widespread damage… #earthquake #japan
Honshu,1,"Ugh,  Fukushima has really given me a bad feeling this morning. Heard tremors were intense, and lots of buildings shaking on Honshu. Feels like this place is seriously damaged. #Japan #Earthquake #Honshu"
Namie,0,Just woke up and heard from some worried people about Namie. Looks like…it's okay. < synthetic tweet >
